model_id_1,model_id_2,same_lineage,same_architecture,same_family,different_architecture,hard_negative
A005,B001,False,False,False,True,False
A005,B002,False,False,False,True,False
A005,B003,False,False,False,True,False
A005,B004,False,False,False,True,False
A005,B005,False,False,False,True,False
A005,B006,False,False,False,True,False
A005,B007,False,False,False,True,False
A005,B008,False,False,False,True,False
A005,B009,False,False,False,True,False
A005,B010,False,False,False,True,False
A005,B011,False,False,False,True,False
A005,B012,False,False,False,True,False
A005,B013,False,False,False,True,False
A005,B014,False,False,False,True,False
A005,B015,False,False,False,True,False
A005,B016,False,False,False,True,False
A005,B017,False,False,False,True,False
A005,B018,False,False,False,True,False
A005,B019,False,False,False,True,False
A005,B020,False,False,False,True,False
A005,B021,False,False,False,True,False
A005,B022,False,False,False,True,False
A005,B023,False,False,False,True,False
A005,B024,False,False,False,True,False
A005,B025,False,False,False,True,False
A005,B026,False,False,False,True,False
A005,B027,False,False,False,True,False
A005,B028,False,False,False,True,False
A005,B029,False,False,False,True,False
A005,B030,False,False,False,True,False
A005,B2_001,False,False,False,True,False
A005,B2_002,False,False,False,True,False
A005,B2_003,False,False,False,True,False
A005,B2_004,False,False,False,True,False
A005,B2_005,False,False,False,True,False
A005,B2_006,False,False,False,True,False
A005,B2_007,False,False,False,True,False
A005,B2_008,False,False,False,True,False
A005,B2_009,False,False,False,True,False
A005,B2_010,False,False,False,True,False
A005,B2_011,False,False,False,True,False
A005,B2_012,False,False,False,True,False
A005,B2_013,False,False,False,True,False
A005,B2_014,False,False,False,True,False
A005,B2_015,False,False,False,True,False
A005,B2_016,False,False,False,True,False
A005,B2_017,False,False,False,True,False
A005,B2_018,False,False,False,True,False
A005,B2_019,False,False,False,True,False
A005,B2_020,False,False,False,True,False
A005,B2_021,False,False,False,True,False
A005,B2_022,False,False,False,True,False
A005,B2_023,False,False,False,True,False
A005,B2_024,False,False,False,True,False
A005,B2_025,False,False,False,True,False
A005,B2_026,False,False,False,True,False
A005,B2_027,False,False,False,True,False
A005,B2_028,False,False,False,True,False
A005,B2_029,False,False,False,True,False
A005,B2_030,False,False,False,True,False
A005,C001,False,False,False,True,False
A005,C002,False,False,False,True,False
A005,C003,False,False,False,True,False
A005,C004,False,False,False,True,False
A005,C005,False,False,False,True,False
A005,C006,False,False,False,True,False
A005,C007,False,False,False,True,False
A005,C008,False,False,False,True,False
A005,C009,False,False,False,True,False
A005,C010,False,False,False,True,False
A005,C011,False,False,False,True,False
A005,C012,False,False,False,True,False
A005,C013,False,False,False,True,False
A005,C014,False,False,False,True,False
A005,C015,False,False,False,True,False
A005,C016,False,False,False,True,False
A005,C017,True,True,True,False,False
A005,C018,True,True,True,False,False
A005,C019,True,True,True,False,False
A005,C020,True,True,True,False,False
A005,C021,False,False,True,True,False
A005,C022,False,False,True,True,False
A005,C023,False,False,True,True,False
A005,C024,False,False,True,True,False
A005,C025,False,False,False,True,False
A005,C026,False,False,False,True,False
A005,C027,False,False,False,True,False
A005,C028,False,False,False,True,False
A005,C029,False,False,False,True,False
A005,C030,False,False,False,True,False
A005,C031,False,False,False,True,False
A005,C032,False,False,False,True,False
A005,C033,False,False,False,True,False
A005,C034,False,False,False,True,False
A005,C035,False,False,False,True,False
A005,C036,False,False,False,True,False
A005,C037,False,False,False,True,False
A005,C038,False,False,False,True,False
A005,C039,False,False,False,True,False
A005,C040,False,False,False,True,False
A005,C041,False,False,False,True,False
A005,C042,False,False,False,True,False
A005,C043,False,False,False,True,False
A005,C044,False,False,False,True,False
A005,C045,False,False,False,True,False
A005,C046,False,False,False,True,False
A005,C047,False,False,False,True,False
A005,C048,False,False,False,True,False
A005,C049,False,False,False,True,False
A005,C050,False,False,False,True,False
A005,C051,False,False,False,True,False
A005,C052,False,False,False,True,False
A005,C053,False,False,False,True,False
A005,C054,False,False,False,True,False
A005,C055,False,False,False,True,False
A005,C056,False,False,False,True,False
A005,C057,False,False,False,True,False
A005,C058,False,False,False,True,False
A005,C059,False,False,False,True,False
A005,C060,False,False,False,True,False
A005,C061,False,False,False,True,False
A005,C062,False,False,False,True,False
A005,C063,False,False,False,True,False
A005,C064,False,False,False,True,False
A005,C065,False,False,False,True,False
A005,C066,False,False,False,True,False
A005,C067,False,False,False,True,False
A005,C068,False,False,False,True,False
A005,C069,False,False,False,True,False
A005,C070,False,False,False,True,False
A005,C071,False,False,False,True,False
A005,C072,False,False,False,True,False
A005,C073,False,False,False,True,False
A005,C074,False,False,False,True,False
A005,C075,False,False,False,True,False
A005,C076,False,False,False,True,False
A005,C077,False,False,False,True,False
A005,C078,False,False,False,True,False
A005,C079,False,False,False,True,False
A005,C080,False,False,False,True,False
A005,C081,False,False,False,True,False
A005,C082,False,False,False,True,False
A005,C083,False,False,False,True,False
A005,C084,False,False,False,True,False
A005,C085,False,False,False,True,False
A005,C086,False,False,False,True,False
A005,C087,False,False,False,True,False
A005,C088,False,False,False,True,False
A005,C089,False,False,False,True,False
A005,C090,False,False,False,True,False
A005,C091,False,False,False,True,False
A005,C092,False,False,False,True,False
A005,C093,False,False,False,True,False
A005,C094,False,False,False,True,False
A005,C095,False,False,False,True,False
A005,C096,False,False,False,True,False
A005,C097,False,False,False,True,False
A005,C098,False,False,False,True,False
A005,C099,False,False,False,True,False
A005,C100,False,False,False,True,False
A005,C101,False,False,False,True,False
A005,C102,False,False,False,True,False
A005,C103,False,False,False,True,False
A005,C104,False,False,False,True,False
A005,C105,False,False,False,True,False
A005,C106,False,False,False,True,False
A005,C107,False,False,False,True,False
A005,C108,False,False,False,True,False
A005,C109,False,False,False,True,False
A005,C110,False,False,False,True,False
A005,C111,False,False,False,True,False
A005,C112,False,False,False,True,False
A005,C113,False,False,False,True,False
A005,C114,False,False,False,True,False
A005,C115,False,False,False,True,False
A005,C116,False,False,False,True,False
A005,C117,False,False,False,True,False
A005,C118,False,False,False,True,False
A005,C119,False,False,False,True,False
A005,C120,False,False,False,True,False
A006,A007,False,False,False,True,False
A006,A008,False,False,False,True,False
A006,A009,False,False,False,True,False
A006,A010,False,False,False,True,False
A006,A011,False,False,False,True,False
A006,A012,False,False,False,True,False
A006,A013,False,False,False,True,False
A006,A014,False,False,False,True,False
A006,A015,False,False,False,True,False
A006,A016,False,False,False,True,False
A006,A017,False,False,False,True,False
A006,A018,False,False,False,True,False
A006,A019,False,False,False,True,False
A006,A020,False,False,False,True,False
A006,A021,False,False,False,True,False
A006,A022,False,False,False,True,False
A006,A023,False,False,False,True,False
A006,A024,False,False,False,True,False
A006,A025,False,False,False,True,False
A006,A026,False,False,False,True,False
A006,A027,False,False,False,True,False
A006,A028,False,False,False,True,False
A006,A029,False,False,False,True,False
A006,A030,False,False,False,True,False
A006,B001,False,False,False,True,False
A006,B002,False,False,False,True,False
A006,B003,False,False,False,True,False
A006,B004,False,False,False,True,False
A006,B005,False,False,False,True,False
A006,B006,False,False,False,True,False
A006,B007,False,False,False,True,False
A006,B008,False,False,False,True,False
A006,B009,False,False,False,True,False
A006,B010,False,False,False,True,False
A006,B011,False,False,False,True,False
A006,B012,False,False,False,True,False
A006,B013,False,False,False,True,False
A006,B014,False,False,False,True,False
A006,B015,False,False,False,True,False
A006,B016,False,False,False,True,False
A006,B017,False,False,False,True,False
A006,B018,False,False,False,True,False
A006,B019,False,False,False,True,False
A006,B020,False,False,False,True,False
A006,B021,False,False,False,True,False
A006,B022,False,False,False,True,False
A006,B023,False,False,False,True,False
A006,B024,False,False,False,True,False
A006,B025,False,False,False,True,False
A006,B026,False,False,False,True,False
A006,B027,False,False,False,True,False
A006,B028,False,False,False,True,False
A006,B029,False,False,False,True,False
A006,B030,False,False,False,True,False
A006,B2_001,False,False,False,True,False
A006,B2_002,False,False,False,True,False
A006,B2_003,False,False,False,True,False
A006,B2_004,False,False,False,True,False
A006,B2_005,False,False,False,True,False
A006,B2_006,False,False,False,True,False
A006,B2_007,False,False,False,True,False
A006,B2_008,False,False,False,True,False
A006,B2_009,False,False,False,True,False
A006,B2_010,False,False,False,True,False
A006,B2_011,False,False,False,True,False
A006,B2_012,False,False,False,True,False
A006,B2_013,False,False,False,True,False
A006,B2_014,False,False,False,True,False
A006,B2_015,False,False,False,True,False
A006,B2_016,False,False,False,True,False
A006,B2_017,False,False,False,True,False
A006,B2_018,False,False,False,True,False
A006,B2_019,False,False,False,True,False
A006,B2_020,False,False,False,True,False
A006,B2_021,False,False,False,True,False
A006,B2_022,False,False,False,True,False
A006,B2_023,False,False,False,True,False
A006,B2_024,False,False,False,True,False
A006,B2_025,False,False,False,True,False
A006,B2_026,False,False,False,True,False
A006,B2_027,False,False,False,True,False
A006,B2_028,False,False,False,True,False
A006,B2_029,False,False,False,True,False
A006,B2_030,False,False,False,True,False
A006,C001,False,False,False,True,False
A006,C002,False,False,False,True,False
A006,C003,False,False,False,True,False
A006,C004,False,False,False,True,False
A006,C005,False,False,False,True,False
A006,C006,False,False,False,True,False
A006,C007,False,False,False,True,False
A006,C008,False,False,False,True,False
A006,C009,False,False,False,True,False
A006,C010,False,False,False,True,False
A006,C011,False,False,False,True,False
A006,C012,False,False,False,True,False
A006,C013,False,False,False,True,False
A006,C014,False,False,False,True,False
A006,C015,False,False,False,True,False
A006,C016,False,False,False,True,False
A006,C017,False,False,True,True,False
A006,C018,False,False,True,True,False
A006,C019,False,False,True,True,False
A006,C020,False,False,True,True,False
A006,C021,True,True,True,False,False
A006,C022,True,True,True,False,False
A006,C023,True,True,True,False,False
A006,C024,True,True,True,False,False
A006,C025,False,False,False,True,False
A006,C026,False,False,False,True,False
A006,C027,False,False,False,True,False
A006,C028,False,False,False,True,False
A006,C029,False,False,False,True,False
A006,C030,False,False,False,True,False
